location,date,variant,num_sequences,perc_sequences,num_sequences_total
Norway,2021-03-08,B.1.1.302,0,0.0,1153
Norway,2021-03-08,B.1.1.277,0,0.0,1153
Norway,2021-03-08,B.1.1.519,,,1153
Norway,2021-03-08,B.1.367,0,0.0,1153
Norway,2021-03-08,B.1.177,35,3.04,1153
Norway,2021-03-08,Beta,131,11.36,1153
Norway,2021-03-08,Alpha,846,73.37,1153
Norway,2021-03-08,Gamma,1,0.09,1153
Norway,2021-03-08,Delta,0,0.0,1153
Norway,2021-03-08,Kappa,,,1153
Norway,2021-03-08,Epsilon,1,0.09,1153
Norway,2021-03-08,Eta,10,0.87,1153
Norway,2021-03-08,Iota,,,1153
Norway,2021-03-08,Lambda,0,0.0,1153
Norway,2021-03-08,B.1.621,,,1153
Norway,2021-03-08,S:677P.Pelican,,,1153
Norway,2021-03-08,S:677H.Robin1,,,1153
Norway,2021-03-08,others,110,9.53,1153
Norway,2021-03-08,non_who,164,14.22,1153
Norway,2021-03-22,B.1.160,0,0.0,1282
Norway,2021-03-22,B.1.620,0,0.0,1282
Norway,2021-03-22,B.1.258,5,0.39,1282
Norway,2021-03-22,B.1.221,5,0.39,1282
Norway,2021-03-22,B.1.1.302,0,0.0,1282
Norway,2021-03-22,B.1.1.277,0,0.0,1282
Norway,2021-03-22,B.1.1.519,,,1282
Norway,2021-03-22,B.1.367,0,0.0,1282
Norway,2021-03-22,B.1.177,16,1.25,1282
Norway,2021-03-22,Beta,81,6.32,1282
Norway,2021-03-22,Alpha,1095,85.41,1282
Norway,2021-03-22,Gamma,2,0.16,1282
Norway,2021-03-22,Delta,0,0.0,1282
Norway,2021-03-22,Kappa,,,1282
Norway,2021-03-22,Epsilon,0,0.0,1282
Norway,2021-03-22,Eta,28,2.18,1282
Norway,2021-03-22,Iota,,,1282
Norway,2021-03-22,Lambda,0,0.0,1282
Norway,2021-03-22,B.1.621,,,1282
Norway,2021-03-22,S:677P.Pelican,,,1282
Norway,2021-03-22,S:677H.Robin1,,,1282
Norway,2021-03-22,others,50,3.9,1282
Norway,2021-03-22,non_who,76,5.93,1282
Norway,2021-04-05,B.1.160,0,0.0,1217
Norway,2021-04-05,B.1.620,0,0.0,1217
Norway,2021-04-05,B.1.258,1,0.08,1217
Norway,2021-04-05,B.1.221,0,0.0,1217
Norway,2021-04-05,B.1.1.302,0,0.0,1217
Norway,2021-04-05,B.1.1.277,0,0.0,1217
Norway,2021-04-05,B.1.1.519,,,1217
Norway,2021-04-05,B.1.367,0,0.0,1217
Norway,2021-04-05,B.1.177,1,0.08,1217
Norway,2021-04-05,Beta,51,4.19,1217
Norway,2021-04-05,Alpha,1123,92.28,1217
Norway,2021-04-05,Gamma,1,0.08,1217
Norway,2021-04-05,Delta,0,0.0,1217
Norway,2021-04-05,Kappa,,,1217
Norway,2021-04-05,Epsilon,0,0.0,1217
Norway,2021-04-05,Eta,20,1.64,1217
Norway,2021-04-05,Iota,,,1217
Norway,2021-04-05,Lambda,0,0.0,1217
Norway,2021-04-05,B.1.621,,,1217
Norway,2021-04-05,S:677P.Pelican,,,1217
Norway,2021-04-05,S:677H.Robin1,,,1217
Norway,2021-04-05,others,20,1.65,1217
Norway,2021-04-05,non_who,22,1.81,1217
Norway,2021-04-19,B.1.160,0,0.0,1174
Norway,2021-04-19,B.1.620,1,0.09,1174
Norway,2021-04-19,B.1.258,0,0.0,1174
Norway,2021-04-19,B.1.221,0,0.0,1174
Norway,2021-04-19,B.1.1.302,0,0.0,1174
Norway,2021-04-19,B.1.1.277,0,0.0,1174
Norway,2021-04-19,B.1.1.519,,,1174
Norway,2021-04-19,B.1.367,0,0.0,1174
Norway,2021-04-19,B.1.177,0,0.0,1174
Norway,2021-04-19,Beta,18,1.53,1174
Norway,2021-04-19,Alpha,1132,96.42,1174
Norway,2021-04-19,Gamma,1,0.09,1174
Norway,2021-04-19,Delta,1,0.09,1174
Norway,2021-04-19,Kappa,,,1174
Norway,2021-04-19,Epsilon,1,0.09,1174
Norway,2021-04-19,Eta,7,0.6,1174
Norway,2021-04-19,Iota,,,1174
Norway,2021-04-19,Lambda,0,0.0,1174
Norway,2021-04-19,B.1.621,,,1174
Norway,2021-04-19,S:677P.Pelican,,,1174
Norway,2021-04-19,S:677H.Robin1,,,1174
Norway,2021-04-19,others,13,1.09,1174
Norway,2021-04-19,non_who,14,1.18,1174
Norway,2021-05-03,B.1.160,0,0.0,857
Norway,2021-05-03,B.1.620,0,0.0,857
Norway,2021-05-03,B.1.258,3,0.35,857
Norway,2021-05-03,B.1.221,0,0.0,857
Norway,2021-05-03,B.1.1.302,0,0.0,857
Norway,2021-05-03,B.1.1.277,0,0.0,857
Norway,2021-05-03,B.1.1.519,,,857
Norway,2021-05-03,B.1.367,0,0.0,857
Norway,2021-05-03,B.1.177,2,0.23,857
Norway,2021-05-03,Beta,6,0.7,857
Norway,2021-05-03,Alpha,829,96.73,857
Norway,2021-05-03,Gamma,0,0.0,857
Norway,2021-05-03,Delta,5,0.58,857
Norway,2021-05-03,Kappa,,,857
Norway,2021-05-03,Epsilon,0,0.0,857
Norway,2021-05-03,Eta,2,0.23,857
Norway,2021-05-03,Iota,,,857
Norway,2021-05-03,Lambda,0,0.0,857
Norway,2021-05-03,B.1.621,,,857
Norway,2021-05-03,S:677P.Pelican,,,857
Norway,2021-05-03,S:677H.Robin1,,,857
Norway,2021-05-03,others,10,1.18,857
Norway,2021-05-03,non_who,15,1.76,857
Norway,2021-05-17,B.1.160,0,0.0,873
Norway,2021-05-17,B.1.620,0,0.0,873
Norway,2021-05-17,B.1.258,0,0.0,873
Norway,2021-05-17,B.1.221,0,0.0,873
Norway,2021-05-17,B.1.1.302,0,0.0,873
Norway,2021-05-17,B.1.1.277,0,0.0,873
Norway,2021-05-17,B.1.1.519,,,873
Norway,2021-05-17,B.1.367,0,0.0,873
Norway,2021-05-17,B.1.177,0,0.0,873
Norway,2021-05-17,Beta,5,0.57,873
Norway,2021-05-17,Alpha,817,93.59,873
Norway,2021-05-17,Gamma,0,0.0,873
Norway,2021-05-17,Delta,35,4.01,873
Norway,2021-05-17,Kappa,,,873
Norway,2021-05-17,Epsilon,0,0.0,873
Norway,2021-05-17,Eta,2,0.23,873
Norway,2021-05-17,Iota,,,873
Norway,2021-05-17,Lambda,0,0.0,873
Norway,2021-05-17,B.1.621,,,873
Norway,2021-05-17,S:677P.Pelican,,,873
Norway,2021-05-17,S:677H.Robin1,,,873
Norway,2021-05-17,others,14,1.6,873
Norway,2021-05-17,non_who,14,1.6,873
Norway,2021-05-31,B.1.160,0,0.0,751
Norway,2021-05-31,B.1.620,0,0.0,751
Norway,2021-05-31,B.1.258,0,0.0,751
Norway,2021-05-31,B.1.221,0,0.0,751
Norway,2021-05-31,B.1.1.302,0,0.0,751
Norway,2021-05-31,B.1.1.277,0,0.0,751
Norway,2021-05-31,B.1.1.519,,,751
Norway,2021-05-31,B.1.367,0,0.0,751
Norway,2021-05-31,B.1.177,0,0.0,751
Norway,2021-05-31,Beta,2,0.27,751
Norway,2021-05-31,Alpha,697,92.81,751
Norway,2021-05-31,Gamma,0,0.0,751
Norway,2021-05-31,Delta,45,5.99,751
Norway,2021-05-31,Kappa,,,751
Norway,2021-05-31,Epsilon,0,0.0,751
Norway,2021-05-31,Eta,0,0.0,751
Norway,2021-05-31,Iota,,,751
Norway,2021-05-31,Lambda,0,0.0,751
Norway,2021-05-31,B.1.621,,,751
Norway,2021-05-31,S:677P.Pelican,,,751
Norway,2021-05-31,S:677H.Robin1,,,751
Norway,2021-05-31,others,7,0.93,751
Norway,2021-05-31,non_who,7,0.93,751
Norway,2021-06-14,B.1.160,0,0.0,566
Norway,2021-06-14,B.1.620,0,0.0,566
Norway,2021-06-14,B.1.258,0,0.0,566
Norway,2021-06-14,B.1.221,0,0.0,566
Norway,2021-06-14,B.1.1.302,0,0.0,566
Norway,2021-06-14,B.1.1.277,0,0.0,566
Norway,2021-06-14,B.1.1.519,,,566
Norway,2021-06-14,B.1.367,0,0.0,566
Norway,2021-06-14,B.1.177,0,0.0,566
Norway,2021-06-14,Beta,1,0.18,566
Norway,2021-06-14,Alpha,517,91.34,566
Norway,2021-06-14,Gamma,2,0.35,566
Norway,2021-06-14,Delta,40,7.07,566
Norway,2021-06-14,Kappa,,,566
Norway,2021-06-14,Epsilon,0,0.0,566
Norway,2021-06-14,Eta,0,0.0,566
Norway,2021-06-14,Iota,,,566
Norway,2021-06-14,Lambda,0,0.0,566
Norway,2021-06-14,B.1.621,,,566
Norway,2021-06-14,S:677P.Pelican,,,566
Norway,2021-06-14,S:677H.Robin1,,,566
Norway,2021-06-14,others,6,1.06,566
Norway,2021-06-14,non_who,6,1.06,566
Norway,2021-06-28,B.1.160,0,0.0,530
Norway,2021-06-28,B.1.620,0,0.0,530
Norway,2021-06-28,B.1.258,0,0.0,530
Norway,2021-06-28,B.1.221,0,0.0,530
Norway,2021-06-28,B.1.1.302,0,0.0,530
Norway,2021-06-28,B.1.1.277,0,0.0,530
Norway,2021-06-28,B.1.1.519,,,530
Norway,2021-06-28,B.1.367,0,0.0,530
Norway,2021-06-28,B.1.177,0,0.0,530
Norway,2021-06-28,Beta,1,0.19,530
Norway,2021-06-28,Alpha,389,73.4,530
Norway,2021-06-28,Gamma,1,0.19,530
Norway,2021-06-28,Delta,131,24.72,530
Norway,2021-06-28,Kappa,,,530
Norway,2021-06-28,Epsilon,0,0.0,530
Norway,2021-06-28,Eta,0,0.0,530
Norway,2021-06-28,Iota,,,530
Norway,2021-06-28,Lambda,0,0.0,530
Norway,2021-06-28,B.1.621,,,530
Norway,2021-06-28,S:677P.Pelican,,,530
Norway,2021-06-28,S:677H.Robin1,,,530
Norway,2021-06-28,others,8,1.5,530
Norway,2021-06-28,non_who,8,1.5,530
Norway,2021-07-12,B.1.160,0,0.0,604
Norway,2021-07-12,B.1.620,0,0.0,604
Norway,2021-07-12,B.1.258,0,0.0,604
Norway,2021-07-12,B.1.221,0,0.0,604
Norway,2021-07-12,B.1.1.302,0,0.0,604
Norway,2021-07-12,B.1.1.277,0,0.0,604
Norway,2021-07-12,B.1.1.519,,,604
Norway,2021-07-12,B.1.367,0,0.0,604
Norway,2021-07-12,B.1.177,0,0.0,604
Norway,2021-07-12,Beta,1,0.17,604
Norway,2021-07-12,Alpha,237,39.24,604
Norway,2021-07-12,Gamma,1,0.17,604
Norway,2021-07-12,Delta,358,59.27,604
Norway,2021-07-12,Kappa,,,604
Norway,2021-07-12,Epsilon,0,0.0,604
Norway,2021-07-12,Eta,0,0.0,604
Norway,2021-07-12,Iota,,,604
Norway,2021-07-12,Lambda,1,0.17,604
Norway,2021-07-12,B.1.621,,,604
Norway,2021-07-12,S:677P.Pelican,,,604
Norway,2021-07-12,S:677H.Robin1,,,604
Norway,2021-07-12,others,6,0.98,604
Norway,2021-07-12,non_who,6,0.98,604
Norway,2021-07-26,B.1.160,0,0.0,585
Norway,2021-07-26,B.1.620,0,0.0,585
Norway,2021-07-26,B.1.258,0,0.0,585
Norway,2021-07-26,B.1.221,0,0.0,585
Norway,2021-07-26,B.1.1.302,0,0.0,585
Norway,2021-07-26,B.1.1.277,0,0.0,585
Norway,2021-07-26,B.1.1.519,,,585
Norway,2021-07-26,B.1.367,0,0.0,585
Norway,2021-07-26,B.1.177,0,0.0,585
Norway,2021-07-26,Beta,0,0.0,585
Norway,2021-07-26,Alpha,78,13.33,585
Norway,2021-07-26,Gamma,0,0.0,585
Norway,2021-07-26,Delta,506,86.5,585
Norway,2021-07-26,Kappa,,,585
Norway,2021-07-26,Epsilon,0,0.0,585
Norway,2021-07-26,Eta,0,0.0,585
Norway,2021-07-26,Iota,,,585
Norway,2021-07-26,Lambda,0,0.0,585
Norway,2021-07-26,B.1.621,,,585
Norway,2021-07-26,S:677P.Pelican,,,585
Norway,2021-07-26,S:677H.Robin1,,,585
Norway,2021-07-26,others,1,0.17,585
Norway,2021-07-26,non_who,1,0.17,585
Norway,2021-08-09,B.1.160,0,0.0,295
Norway,2021-08-09,B.1.620,0,0.0,295
Norway,2021-08-09,B.1.258,0,0.0,295
Norway,2021-08-09,B.1.221,0,0.0,295
Norway,2021-08-09,B.1.1.302,0,0.0,295
Norway,2021-08-09,B.1.1.277,0,0.0,295
Norway,2021-08-09,B.1.1.519,,,295
Norway,2021-08-09,B.1.367,0,0.0,295
Norway,2021-08-09,B.1.177,0,0.0,295
Norway,2021-08-09,Beta,0,0.0,295
Norway,2021-08-09,Alpha,26,8.81,295
Norway,2021-08-09,Gamma,1,0.34,295
Norway,2021-08-09,Delta,268,90.85,295
Norway,2021-08-09,Kappa,,,295
Norway,2021-08-09,Epsilon,0,0.0,295
Norway,2021-08-09,Eta,0,0.0,295
Norway,2021-08-09,Iota,,,295
Norway,2021-08-09,Lambda,0,0.0,295
Norway,2021-08-09,B.1.621,,,295
Norway,2021-08-09,S:677P.Pelican,,,295
Norway,2021-08-09,S:677H.Robin1,,,295
Norway,2021-08-09,others,0,0.0,295
Norway,2021-08-09,non_who,0,0.0,295
Pakistan,2021-03-22,B.1.160,,,30
Pakistan,2021-03-22,B.1.620,,,30
Pakistan,2021-03-22,B.1.258,,,30
Pakistan,2021-03-22,B.1.221,,,30
Pakistan,2021-03-22,B.1.1.302,,,30
Pakistan,2021-03-22,B.1.1.277,,,30
Pakistan,2021-03-22,B.1.1.519,,,30
Pakistan,2021-03-22,B.1.367,,,30
Pakistan,2021-03-22,B.1.177,,,30
Pakistan,2021-03-22,Beta,0,0.0,30
Pakistan,2021-03-22,Alpha,30,100.0,30
Pakistan,2021-03-22,Gamma,0,0.0,30
Pakistan,2021-03-22,Delta,0,0.0,30
Pakistan,2021-03-22,Kappa,,,30
Pakistan,2021-03-22,Epsilon,,,30
Pakistan,2021-03-22,Eta,,,30
Pakistan,2021-03-22,Iota,,,30
Pakistan,2021-03-22,Lambda,,,30
Pakistan,2021-03-22,B.1.621,,,30
Pakistan,2021-03-22,S:677P.Pelican,,,30
Pakistan,2021-03-22,S:677H.Robin1,,,30
Pakistan,2021-03-22,others,0,0.0,30
Pakistan,2021-03-22,non_who,0,0.0,30
Pakistan,2021-04-19,B.1.160,,,105
Pakistan,2021-04-19,B.1.620,,,105
Pakistan,2021-04-19,B.1.258,,,105
Pakistan,2021-04-19,B.1.221,,,105
Pakistan,2021-04-19,B.1.1.302,,,105
Pakistan,2021-04-19,B.1.1.277,,,105
Pakistan,2021-04-19,B.1.1.519,,,105
Pakistan,2021-04-19,B.1.367,,,105
Pakistan,2021-04-19,B.1.177,,,105
Pakistan,2021-04-19,Beta,3,2.86,105
Pakistan,2021-04-19,Alpha,100,95.24,105
Pakistan,2021-04-19,Gamma,0,0.0,105
Pakistan,2021-04-19,Delta,0,0.0,105
Pakistan,2021-04-19,Kappa,,,105
Pakistan,2021-04-19,Epsilon,,,105
Pakistan,2021-04-19,Eta,,,105
Pakistan,2021-04-19,Iota,,,105
Pakistan,2021-04-19,Lambda,,,105
Pakistan,2021-04-19,B.1.621,,,105
Pakistan,2021-04-19,S:677P.Pelican,,,105
Pakistan,2021-04-19,S:677H.Robin1,,,105
Pakistan,2021-04-19,others,2,1.9,105
Pakistan,2021-04-19,non_who,2,1.9,105
Pakistan,2021-05-31,B.1.160,,,33
Pakistan,2021-05-31,B.1.620,,,33
Pakistan,2021-05-31,B.1.258,,,33
Pakistan,2021-05-31,B.1.221,,,33
Pakistan,2021-05-31,B.1.1.302,,,33
Pakistan,2021-05-31,B.1.1.277,,,33
Pakistan,2021-05-31,B.1.1.519,,,33
Pakistan,2021-05-31,B.1.367,,,33
Pakistan,2021-05-31,B.1.177,,,33
Pakistan,2021-05-31,Beta,12,36.36,33
Pakistan,2021-05-31,Alpha,7,21.21,33
Pakistan,2021-05-31,Gamma,1,3.03,33
Pakistan,2021-05-31,Delta,11,33.33,33
Pakistan,2021-05-31,Kappa,,,33
Pakistan,2021-05-31,Epsilon,,,33
Pakistan,2021-05-31,Eta,,,33
Pakistan,2021-05-31,Iota,,,33
Pakistan,2021-05-31,Lambda,,,33
Pakistan,2021-05-31,B.1.621,,,33
Pakistan,2021-05-31,S:677P.Pelican,,,33
Pakistan,2021-05-31,S:677H.Robin1,,,33
Pakistan,2021-05-31,others,2,6.07,33
Pakistan,2021-05-31,non_who,2,6.07,33
Peru,2020-05-11,B.1.160,,,46
Peru,2020-05-11,B.1.620,,,46
Peru,2020-05-11,B.1.258,,,46
Peru,2020-05-11,B.1.221,,,46
Peru,2020-05-11,B.1.1.302,,,46
Peru,2020-05-11,B.1.1.277,,,46
Peru,2020-05-11,B.1.1.519,,,46
Peru,2020-05-11,B.1.367,,,46
Peru,2020-05-11,B.1.177,0,0.0,46
Peru,2020-05-11,Beta,,,46
Peru,2020-05-11,Alpha,0,0.0,46
Peru,2020-05-11,Gamma,0,0.0,46
Peru,2020-05-11,Delta,0,0.0,46
Peru,2020-05-11,Kappa,,,46
Peru,2020-05-11,Epsilon,0,0.0,46
Peru,2020-05-11,Eta,,,46
Peru,2020-05-11,Iota,,,46
Peru,2020-05-11,Lambda,0,0.0,46
Peru,2020-05-11,B.1.621,,,46
Peru,2020-05-11,S:677P.Pelican,,,46
Peru,2020-05-11,S:677H.Robin1,,,46
Peru,2020-05-11,others,46,100.0,46
Peru,2020-05-11,non_who,46,100.0,46
Peru,2020-05-25,B.1.160,,,49
Peru,2020-05-25,B.1.620,,,49
Peru,2020-05-25,B.1.258,,,49
Peru,2020-05-25,B.1.221,,,49
Peru,2020-05-25,B.1.1.302,,,49
Peru,2020-05-25,B.1.1.277,,,49
Peru,2020-05-25,B.1.1.519,,,49
Peru,2020-05-25,B.1.367,,,49
Peru,2020-05-25,B.1.177,0,0.0,49
Peru,2020-05-25,Beta,,,49
Peru,2020-05-25,Alpha,0,0.0,49
Peru,2020-05-25,Gamma,0,0.0,49
Peru,2020-05-25,Delta,0,0.0,49
Peru,2020-05-25,Kappa,,,49
Peru,2020-05-25,Epsilon,0,0.0,49
Peru,2020-05-25,Eta,,,49
Peru,2020-05-25,Iota,,,49
Peru,2020-05-25,Lambda,0,0.0,49
Peru,2020-05-25,B.1.621,,,49
Peru,2020-05-25,S:677P.Pelican,,,49
Peru,2020-05-25,S:677H.Robin1,,,49
Peru,2020-05-25,others,49,100.0,49
Peru,2020-05-25,non_who,49,100.0,49
Peru,2020-06-22,B.1.160,,,89
Peru,2020-06-22,B.1.620,,,89
Peru,2020-06-22,B.1.258,,,89
Peru,2020-06-22,B.1.221,,,89
Peru,2020-06-22,B.1.1.302,,,89
Peru,2020-06-22,B.1.1.277,,,89
Peru,2020-06-22,B.1.1.519,,,89
Peru,2020-06-22,B.1.367,,,89
Peru,2020-06-22,B.1.177,0,0.0,89
Peru,2020-06-22,Beta,,,89
Peru,2020-06-22,Alpha,0,0.0,89
Peru,2020-06-22,Gamma,0,0.0,89
Peru,2020-06-22,Delta,0,0.0,89
Peru,2020-06-22,Kappa,,,89
Peru,2020-06-22,Epsilon,0,0.0,89
Peru,2020-06-22,Eta,,,89
Peru,2020-06-22,Iota,,,89
Peru,2020-06-22,Lambda,0,0.0,89
Peru,2020-06-22,B.1.621,,,89
Peru,2020-06-22,S:677P.Pelican,,,89
Peru,2020-06-22,S:677H.Robin1,,,89
Peru,2020-06-22,others,89,100.0,89
Peru,2020-06-22,non_who,89,100.0,89
Peru,2020-07-06,B.1.160,,,31
Peru,2020-07-06,B.1.620,,,31
Peru,2020-07-06,B.1.258,,,31
Peru,2020-07-06,B.1.221,,,31
Peru,2020-07-06,B.1.1.302,,,31
Peru,2020-07-06,B.1.1.277,,,31
Peru,2020-07-06,B.1.1.519,,,31
Peru,2020-07-06,B.1.367,,,31
Peru,2020-07-06,B.1.177,0,0.0,31
Peru,2020-07-06,Beta,,,31
Peru,2020-07-06,Alpha,0,0.0,31
Peru,2020-07-06,Gamma,0,0.0,31
Peru,2020-07-06,Delta,0,0.0,31
Peru,2020-07-06,Kappa,,,31
Peru,2020-07-06,Epsilon,0,0.0,31
Peru,2020-07-06,Eta,,,31
Peru,2020-07-06,Iota,,,31
Peru,2020-07-06,Lambda,0,0.0,31
Peru,2020-07-06,B.1.621,,,31
Peru,2020-07-06,S:677P.Pelican,,,31
Peru,2020-07-06,S:677H.Robin1,,,31
Peru,2020-07-06,others,31,100.0,31
Peru,2020-07-06,non_who,31,100.0,31
Peru,2020-08-17,B.1.160,,,49
Peru,2020-08-17,B.1.620,,,49
Peru,2020-08-17,B.1.258,,,49
Peru,2020-08-17,B.1.221,,,49
Peru,2020-08-17,B.1.1.302,,,49
Peru,2020-08-17,B.1.1.277,,,49
Peru,2020-08-17,B.1.1.519,,,49
Peru,2020-08-17,B.1.367,,,49
Peru,2020-08-17,B.1.177,0,0.0,49
Peru,2020-08-17,Beta,,,49
Peru,2020-08-17,Alpha,0,0.0,49
Peru,2020-08-17,Gamma,0,0.0,49
Peru,2020-08-17,Delta,0,0.0,49
Peru,2020-08-17,Kappa,,,49
Peru,2020-08-17,Epsilon,0,0.0,49
Peru,2020-08-17,Eta,,,49
Peru,2020-08-17,Iota,,,49
Peru,2020-08-17,Lambda,0,0.0,49
Peru,2020-08-17,B.1.621,,,49
Peru,2020-08-17,S:677P.Pelican,,,49
Peru,2020-08-17,S:677H.Robin1,,,49
Peru,2020-08-17,others,49,100.0,49
Peru,2020-08-17,non_who,49,100.0,49
Peru,2020-08-31,B.1.160,,,104
Peru,2020-08-31,B.1.620,,,104
Peru,2020-08-31,B.1.258,,,104
Peru,2020-08-31,B.1.221,,,104
Peru,2020-08-31,B.1.1.302,,,104
Peru,2020-08-31,B.1.1.277,,,104
Peru,2020-08-31,B.1.1.519,,,104
Peru,2020-08-31,B.1.367,,,104
Peru,2020-08-31,B.1.177,0,0.0,104
Peru,2020-08-31,Beta,,,104
Peru,2020-08-31,Alpha,0,0.0,104
Peru,2020-08-31,Gamma,0,0.0,104
Peru,2020-08-31,Delta,0,0.0,104
Peru,2020-08-31,Kappa,,,104
Peru,2020-08-31,Epsilon,0,0.0,104
Peru,2020-08-31,Eta,,,104
Peru,2020-08-31,Iota,,,104
Peru,2020-08-31,Lambda,0,0.0,104
Peru,2020-08-31,B.1.621,,,104
Peru,2020-08-31,S:677P.Pelican,,,104
Peru,2020-08-31,S:677H.Robin1,,,104
Peru,2020-08-31,others,104,100.0,104
Peru,2020-08-31,non_who,104,100.0,104
Peru,2020-09-14,B.1.160,,,43
Peru,2020-09-14,B.1.620,,,43
Peru,2020-09-14,B.1.258,,,43
Peru,2020-09-14,B.1.221,,,43
Peru,2020-09-14,B.1.1.302,,,43
Peru,2020-09-14,B.1.1.277,,,43
Peru,2020-09-14,B.1.1.519,,,43
Peru,2020-09-14,B.1.367,,,43
Peru,2020-09-14,B.1.177,0,0.0,43
Peru,2020-09-14,Beta,,,43
Peru,2020-09-14,Alpha,0,0.0,43
Peru,2020-09-14,Gamma,0,0.0,43
Peru,2020-09-14,Delta,0,0.0,43
Peru,2020-09-14,Kappa,,,43
Peru,2020-09-14,Epsilon,0,0.0,43
Peru,2020-09-14,Eta,,,43
Peru,2020-09-14,Iota,,,43
Peru,2020-09-14,Lambda,0,0.0,43
Peru,2020-09-14,B.1.621,,,43
Peru,2020-09-14,S:677P.Pelican,,,43
Peru,2020-09-14,S:677H.Robin1,,,43
Peru,2020-09-14,others,43,100.0,43
Peru,2020-09-14,non_who,43,100.0,43
Peru,2020-09-28,B.1.160,,,33
Peru,2020-09-28,B.1.620,,,33
Peru,2020-09-28,B.1.258,,,33
Peru,2020-09-28,B.1.221,,,33
Peru,2020-09-28,B.1.1.302,,,33
Peru,2020-09-28,B.1.1.277,,,33
Peru,2020-09-28,B.1.1.519,,,33
Peru,2020-09-28,B.1.367,,,33
Peru,2020-09-28,B.1.177,0,0.0,33
Peru,2020-09-28,Beta,,,33
Peru,2020-09-28,Alpha,0,0.0,33
Peru,2020-09-28,Gamma,0,0.0,33
Peru,2020-09-28,Delta,0,0.0,33
Peru,2020-09-28,Kappa,,,33
Peru,2020-09-28,Epsilon,0,0.0,33
Peru,2020-09-28,Eta,,,33
Peru,2020-09-28,Iota,,,33
Peru,2020-09-28,Lambda,0,0.0,33
Peru,2020-09-28,B.1.621,,,33
Peru,2020-09-28,S:677P.Pelican,,,33
Peru,2020-09-28,S:677H.Robin1,,,33
Peru,2020-09-28,others,33,100.0,33
Peru,2020-09-28,non_who,33,100.0,33
Peru,2020-10-26,B.1.160,,,59
Peru,2020-10-26,B.1.620,,,59
Peru,2020-10-26,B.1.258,,,59
Peru,2020-10-26,B.1.221,,,59
Peru,2020-10-26,B.1.1.302,,,59
Peru,2020-10-26,B.1.1.277,,,59
Peru,2020-10-26,B.1.1.519,,,59
Peru,2020-10-26,B.1.367,,,59
Peru,2020-10-26,B.1.177,1,1.69,59
Peru,2020-10-26,Beta,,,59
Peru,2020-10-26,Alpha,0,0.0,59
Peru,2020-10-26,Gamma,0,0.0,59
Peru,2020-10-26,Delta,0,0.0,59
Peru,2020-10-26,Kappa,,,59
Peru,2020-10-26,Epsilon,0,0.0,59
Peru,2020-10-26,Eta,,,59
Peru,2020-10-26,Iota,,,59
Peru,2020-10-26,Lambda,0,0.0,59
Peru,2020-10-26,B.1.621,,,59
Peru,2020-10-26,S:677P.Pelican,,,59
Peru,2020-10-26,S:677H.Robin1,,,59
Peru,2020-10-26,others,58,98.31,59
Peru,2020-10-26,non_who,59,100.0,59
Peru,2020-11-23,B.1.160,,,32
Peru,2020-11-23,B.1.620,,,32
Peru,2020-11-23,B.1.258,,,32
Peru,2020-11-23,B.1.221,,,32
Peru,2020-11-23,B.1.1.302,,,32
Peru,2020-11-23,B.1.1.277,,,32
Peru,2020-11-23,B.1.1.519,,,32
Peru,2020-11-23,B.1.367,,,32
Peru,2020-11-23,B.1.177,0,0.0,32
Peru,2020-11-23,Beta,,,32
Peru,2020-11-23,Alpha,0,0.0,32
Peru,2020-11-23,Gamma,0,0.0,32
Peru,2020-11-23,Delta,0,0.0,32
Peru,2020-11-23,Kappa,,,32
Peru,2020-11-23,Epsilon,0,0.0,32
Peru,2020-11-23,Eta,,,32
Peru,2020-11-23,Iota,,,32
Peru,2020-11-23,Lambda,0,0.0,32
Peru,2020-11-23,B.1.621,,,32
Peru,2020-11-23,S:677P.Pelican,,,32
Peru,2020-11-23,S:677H.Robin1,,,32
Peru,2020-11-23,others,32,100.0,32
Peru,2020-11-23,non_who,32,100.0,32
Peru,2020-12-21,B.1.160,,,121
Peru,2020-12-21,B.1.620,,,121
Peru,2020-12-21,B.1.258,,,121
Peru,2020-12-21,B.1.221,,,121
Peru,2020-12-21,B.1.1.302,,,121
Peru,2020-12-21,B.1.1.277,,,121
Peru,2020-12-21,B.1.1.519,,,121
Peru,2020-12-21,B.1.367,,,121
Peru,2020-12-21,B.1.177,2,1.65,121
Peru,2020-12-21,Beta,,,121
Peru,2020-12-21,Alpha,0,0.0,121
Peru,2020-12-21,Gamma,2,1.65,121
Peru,2020-12-21,Delta,0,0.0,121
Peru,2020-12-21,Kappa,,,121
Peru,2020-12-21,Epsilon,0,0.0,121
Peru,2020-12-21,Eta,,,121
Peru,2020-12-21,Iota,,,121
Peru,2020-12-21,Lambda,0,0.0,121
Peru,2020-12-21,B.1.621,,,121
Peru,2020-12-21,S:677P.Pelican,,,121
Peru,2020-12-21,S:677H.Robin1,,,121
Peru,2020-12-21,others,117,96.7,121
Peru,2020-12-21,non_who,119,98.35,121
Peru,2021-01-04,B.1.160,,,92
Peru,2021-01-04,B.1.620,,,92
Peru,2021-01-04,B.1.258,,,92
Peru,2021-01-04,B.1.221,,,92
Peru,2021-01-04,B.1.1.302,,,92
Peru,2021-01-04,B.1.1.277,,,92
